price,adj_close,adj_close,adj_close,close,close,close,high,high,high,low,low,low,open,open,open,volume,volume,volume
ticker,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA
date,,,,,,,,,,,,,,,,,,
2019-01-31,6.196755886077881,35.608699798583984,20.468000411987305,8.800000190734863,39.02000045776367,20.468000411987305,8.819999694824219,39.04999923706055,20.770666122436523,8.600000381469727,38.4900016784668,19.600000381469727,8.619999885559082,38.810001373291016,20.066667556762695,39389100,11219300,188538000
2019-02-01,6.140421390533447,35.38969039916992,20.81399917602539,8.720000267028809,38.779998779296875,20.81399917602539,8.8100004196167,39.150001525878906,21.073333740234375,8.619999885559082,38.52000045776367,20.233333587646484,8.770000457763672,38.90999984741211,20.3613338470459,34124000,8040300,109251000
2019-02-04,6.126338481903076,35.526573181152344,20.85933303833008,8.699999809265137,38.93000030517578,20.85933303833008,8.699999809265137,38.939998626708984,21.020000457763672,8.59000015258789,38.349998474121094,20.125333786010746,8.699999809265137,38.650001525878906,20.865333557128903,28855600,9960000,110281500
2019-02-05,6.16154670715332,35.864227294921875,21.42333221435547,8.75,39.29999923706055,21.42333221435547,8.760000228881836,39.36000061035156,21.496000289916992,8.649999618530273,38.72999954223633,20.816667556762695,8.680000305175781,39.08000183105469,20.832666397094727,26166800,12158000,101142000
2019-02-06,6.140421390533447,36.420894622802734,21.14800071716309,8.720000267028809,39.90999984741211,21.14800071716309,8.899999618530273,40.7400016784668,21.61599922180176,8.680000305175781,39.529998779296875,21.041332244873047,8.789999961853027,40.16999816894531,21.305999755859375,32644300,16883000,75577500
2019-02-07,5.851710319519043,35.271053314208984,20.500667572021484,8.3100004196167,38.650001525878906,20.500667572021484,8.619999885559082,39.40999984741211,20.979999542236328,8.289999961853027,38.34000015258789,20.200000762939453,8.619999885559082,39.22999954223633,20.88666725158691,55161800,15800700,97809000
2019-02-08,5.908042907714844,35.31667709350586,20.38666725158691,8.390000343322754,38.70000076293945,20.38666725158691,8.40999984741211,38.709999084472656,20.496667861938477,8.15999984741211,38.0099983215332,19.899999618530273,8.289999961853027,38.5,20.455333709716797,38650100,8111500,87663000
2019-02-11,5.8657917976379395,35.25278854370117,20.856000900268555,8.329999923706055,38.630001068115234,20.856000900268555,8.4399995803833,38.689998626708984,21.239999771118164,8.289999961853027,38.220001220703125,20.700000762939453,8.40999984741211,38.310001373291016,20.773332595825195,27403500,9364900,106945500
2019-02-12,5.957336902618408,35.617828369140625,20.78733253479004,8.460000038146973,39.029998779296875,20.78733253479004,8.470000267028809,39.31999969482422,21.21266746520996,8.380000114440918,38.79999923706055,20.641332626342773,8.380000114440918,38.79999923706055,21.079999923706055,26235100,9725800,82764000
2019-02-13,5.9221272468566895,35.5904541015625,20.544666290283203,8.40999984741211,39.0,20.544666290283203,8.65999984741211,39.38999938964844,20.850000381469727,8.390000343322754,38.81999969482422,20.3713321685791,8.449999809265137,39.279998779296875,20.823333740234375,27182900,6735900,77124000
2019-02-14,5.92917013168335,35.49007034301758,20.251333236694336,8.420000076293945,38.88999938964844,20.251333236694336,8.470000267028809,39.09000015258789,20.451332092285156,8.319999694824219,38.709999084472656,20.066667556762695,8.380000114440918,38.810001373291016,20.225332260131836,23569900,7050500,78012000
2019-02-15,6.013669490814209,35.672584533691406,20.525333404541016,8.539999961853027,39.09000015258789,20.525333404541016,8.5600004196167,39.189998626708984,20.53333282470703,8.40999984741211,38.7400016784668,20.260000228881836,8.489999771118164,39.060001373291016,20.299999237060547,58080300,8582300,58573500
2019-02-19,6.217880725860596,36.074119567871094,20.375999450683594,8.829999923706055,39.529998779296875,20.375999450683594,8.850000381469727,39.68000030517578,20.769332885742188,8.529999732971191,38.90999984741211,20.364667892456055,8.529999732971191,38.97999954223633,20.437332153320312,37929200,9122200,62526000
2019-02-20,6.295339107513428,36.457401275634766,20.17066764831543,8.9399995803833,39.95000076293945,20.17066764831543,8.979999542236328,40.099998474121094,20.420000076293945,8.819999694824219,39.52000045776367,19.933332443237305,8.829999923706055,39.63999938964844,20.29400062561035,55316900,9794800,107131500
2019-02-21,6.133380889892578,36.15625,19.415332794189453,8.710000038146973,39.619998931884766,19.415332794189453,8.960000038146973,40.20000076293945,20.215999603271484,8.699999809265137,39.540000915527344,19.36666679382324,8.9399995803833,40.0,20.12066650390625,44730400,7436000,133638000
2019-02-22,6.133380889892578,36.49390411376953,19.6473331451416,8.710000038146973,39.9900016784668,19.6473331451416,8.75,40.0099983215332,19.766666412353516,8.5600004196167,39.439998626708984,19.47333335876465,8.729999542236328,39.84000015258789,19.632667541503903,40947500,6742300,86109000
2019-02-25,6.168588638305664,36.63079071044922,19.917999267578125,8.760000228881836,40.13999938964844,19.917999267578125,8.850000381469727,40.459999084472656,20.19333267211914,8.75,40.09000015258789,19.799999237060547,8.770000457763672,40.25,19.860666275024418,56615400,9252300,99397500
2019-02-26,6.253090858459473,36.603416442871094,19.857332229614254,8.880000114440918,40.11000061035156,19.857332229614254,8.9399995803833,40.36000061035156,20.13400077819824,8.720000267028809,39.83000183105469,19.251333236694336,8.75,39.90999984741211,19.481332778930664,38348800,7611600,128737500
2019-02-27,6.182671546936035,36.503028869628906,20.982667922973633,8.779999732971191,40.0,20.982667922973633,8.90999984741211,40.15999984741211,21.086666107177734,8.779999732971191,39.779998779296875,20.036666870117188,8.829999923706055,40.09000015258789,20.118667602539062,34093300,8671900,167758500
2019-02-28,6.175631046295166,36.02849197387695,21.32533264160156,8.770000457763672,39.47999954223633,21.32533264160156,8.789999961853027,39.90999984741211,21.333332061767575,8.600000381469727,39.20000076293945,20.720666885375977,8.770000457763672,39.81999969482422,21.261333465576172,43960500,9053400,157810500
2019-03-01,6.189713478088379,36.074119567871094,19.652666091918945,8.789999961853027,39.529998779296875,19.652666091918945,8.890000343322754,39.970001220703125,20.475332260131836,8.710000038146973,39.04999923706055,19.459999084472656,8.850000381469727,39.849998474121094,20.46266746520996,37699500,7706200,343671000
2019-03-04,6.203797817230225,35.818599700927734,19.02400016784668,8.8100004196167,39.25,19.02400016784668,8.970000267028809,41.5,19.933332443237305,8.760000228881836,39.029998779296875,18.85199928283691,8.829999923706055,39.70000076293945,19.874666213989254,46196900,7524500,256452000
2019-03-05,6.175631046295166,35.84597396850586,18.43600082397461,8.770000457763672,39.279998779296875,18.43600082397461,8.8100004196167,39.41999816894531,18.933332443237305,8.699999809265137,39.02000045776367,18.00666618347168,8.800000190734863,39.279998779296875,18.799999237060547,40852600,4866200,281470500
2019-03-06,6.041836738586426,35.289302825927734,18.416000366210938,8.579999923706055,38.66999816894531,18.416000366210938,8.779999732971191,39.290000915527344,18.767332077026367,8.5600004196167,38.4900016784668,18.292667388916016,8.75,39.2400016784668,18.43199920654297,50378600,9413300,155032500
2019-03-07,5.971419811248779,35.058902740478516,18.439332962036133,8.479999542236328,38.040000915527344,18.439332962036133,8.569999694824219,38.34000015258789,18.979999542236328,8.350000381469727,37.63999938964844,18.28333282470703,8.5600004196167,38.099998474121094,18.589332580566406,54286000,8999800,141637500
2019-03-08,5.92917013168335,35.0128173828125,18.94266700744629,8.420000076293945,37.9900016784668,18.94266700744629,8.470000267028809,38.040000915527344,19.03933334350586,8.34000015258789,37.5,18.392667770385746,8.399999618530273,37.630001068115234,18.46066665649414,43766800,6911000,132294000
2019-03-11,6.062961578369141,35.59343719482422,19.39466667175293,8.609999656677246,38.619998931884766,19.39466667175293,8.630000114440918,38.790000915527344,19.41866683959961,8.449999809265137,38.0,18.700000762939453,8.460000038146973,38.08000183105469,18.90133285522461,36875300,12218800,110884500
2019-03-12,6.034796237945557,35.59343719482422,18.89066696166992,8.569999694824219,38.619998931884766,18.89066696166992,8.699999809265137,39.029998779296875,19.204666137695312,8.550000190734863,38.5,18.737333297729492,8.649999618530273,38.70000076293945,19.09933280944824,37805000,6633600,112561500
2019-03-13,6.006628513336182,35.759334564208984,19.263999938964844,8.529999732971191,38.79999923706055,19.263999938964844,8.649999618530273,39.029998779296875,19.465999603271484,8.5,38.599998474121094,18.84666633605957,8.59000015258789,38.7400016784668,18.926666259765625,49018700,7334100,102670500
2019-03-14,5.9221272468566895,35.04967498779297,19.33066749572754,8.40999984741211,38.029998779296875,19.33066749572754,8.550000190734863,38.81999969482422,19.69266700744629,8.399999618530273,37.939998626708984,19.21933364868164,8.520000457763672,38.7599983215332,19.496667861938477,36307900,8692900,106551000
2019-03-15,5.936210632324219,35.08654022216797,18.36199951171875,8.430000305175781,38.06999969482422,18.36199951171875,8.470000267028809,38.290000915527344,18.9146671295166,8.369999885559082,37.880001068115234,18.293333053588867,8.420000076293945,38.040000915527344,18.90066719055176,66555500,16854700,221782500
2019-03-18,6.034796237945557,35.003597259521484,17.965999603271484,8.569999694824219,37.97999954223633,17.965999603271484,8.569999694824219,38.2400016784668,18.536666870117188,8.420000076293945,37.619998931884766,17.81999969482422,8.449999809265137,38.18000030517578,18.399999618530273,37198300,7583800,154215000
2019-03-19,6.126338481903076,35.270870208740234,17.83133316040039,8.699999809265137,38.27000045776367,17.83133316040039,8.869999885559082,38.75,18.219999313354492,8.609999656677246,38.040000915527344,17.56399917602539,8.609999656677246,38.310001373291016,17.833332061767578,57293600,9003300,177009000
2019-03-20,5.992544651031494,34.10039138793945,18.239999771118164,8.510000228881836,37.0,18.239999771118164,8.670000076293945,37.939998626708984,18.33133316040039,8.479999542236328,36.779998779296875,17.753332138061523,8.670000076293945,37.7400016784668,17.979333877563477,54539700,11680000,103623000
2019-03-21,6.119296073913574,34.4229621887207,18.26799964904785,8.6899995803833,37.349998474121094,18.26799964904785,8.6899995803833,37.380001068115234,18.43000030517578,8.489999771118164,36.779998779296875,17.89666748046875,8.5,37.0,18.17333221435547,46843100,8168100,89206500
2019-03-22,6.013669490814209,33.58427810668945,17.635332107543945,8.539999961853027,36.439998626708984,17.635332107543945,8.670000076293945,37.29999923706055,18.18666648864746,8.520000457763672,36.279998779296875,17.600000381469727,8.630000114440918,37.09000015258789,18.17200088500977,41964000,10049500,131184000
2019-03-25,5.992544651031494,33.869991302490234,17.3613338470459,8.510000228881836,36.75,17.3613338470459,8.649999618530273,37.029998779296875,17.545333862304688,8.470000267028809,36.2599983215332,16.964000701904297,8.5600004196167,36.47999954223633,17.31399917602539,45849500,6922200,153225000
2019-03-26,6.168588638305664,33.98058319091797,17.851333618164062,8.760000228881836,36.869998931884766,17.851333618164062,8.760000228881836,36.97999954223633,18.017332077026367,8.539999961853027,36.560001373291016,17.6286678314209,8.539999961853027,36.93000030517578,17.62933349609375,47852100,6867200,110263500
2019-03-27,6.070003509521484,33.74095916748047,18.32200050354004,8.619999885559082,36.61000061035156,18.32200050354004,8.859999656677246,37.2400016784668,18.357999801635746,8.619999885559082,36.470001220703125,17.8786678314209,8.75,36.91999816894531,17.916667938232422,39895800,7006500,131688000
2019-03-28,6.175631046295166,34.155704498291016,18.57466697692871,8.770000457763672,37.060001373291016,18.57466697692871,8.829999923706055,37.22999954223633,18.68866729736328,8.640000343322754,36.65999984741211,18.34000015258789,8.649999618530273,36.70000076293945,18.477333068847656,38914700,5591300,101611500
2019-03-29,6.182671546936035,34.19255065917969,18.65733337402344,8.779999732971191,37.099998474121094,18.65733337402344,8.890000343322754,37.400001525878906,18.67733383178711,8.710000038146973,36.91999816894531,18.299999237060547,8.800000190734863,37.310001373291016,18.579999923706055,33962800,9432600,89869500
2019-04-01,6.323506832122803,34.800838470458984,19.278667449951172,8.979999542236328,37.7599983215332,19.278667449951172,9.0,37.81999969482422,19.280000686645508,8.859999656677246,37.33000183105469,18.75200080871582,8.859999656677246,37.400001525878906,18.841333389282227,45653100,7145600,121656000
2019-04-02,6.34463357925415,34.84691619873047,19.058666229248047,9.010000228881836,37.810001373291016,19.058666229248047,9.029999732971191,38.0099983215332,19.29599952697754,8.90999984741211,37.61000061035156,18.92533302307129,8.949999809265137,37.83000183105469,19.219999313354492,30699400,5667100,82183500
2019-04-03,6.429134845733643,35.38146209716797,19.45400047302246,9.130000114440918,38.38999938964844,19.45400047302246,9.270000457763672,38.63999938964844,19.744667053222656,9.0600004196167,38.22999954223633,19.14466667175293,9.06999969482422,38.25,19.15466690063477,56663600,8815300,118791000
2019-04-04,6.506594657897949,35.7501106262207,17.851999282836914,9.239999771118164,38.790000915527344,17.851999282836914,9.300000190734863,38.939998626708984,18.079999923706055,9.18000030517578,38.38999938964844,17.37266731262207,9.210000038146973,38.400001525878906,17.459333419799805,39483100,7116100,355810500
2019-04-05,6.513635158538818,35.888362884521484,18.33066749572754,9.25,38.939998626708984,18.33066749572754,9.270000457763672,39.0099983215332,18.406667709350582,9.079999923706056,38.58000183105469,17.74066734313965,9.170000076293944,38.849998474121094,17.99066734313965,37854700,4497800,195574500
2019-04-08,6.548844814300537,35.99895095825195,18.213333129882812,9.300000190734863,39.060001373291016,18.213333129882812,9.31999969482422,39.09000015258789,18.743999481201172,9.170000076293944,38.7599983215332,18.029333114624023,9.18000030517578,38.77000045776367,18.512666702270508,26221100,5992400,156156000
2019-04-09,6.485467433929443,35.814632415771484,18.15399932861328,9.210000038146973,38.86000061035156,18.15399932861328,9.359999656677246,39.08000183105469,18.333332061767575,9.170000076293944,38.70000076293945,17.974000930786133,9.270000457763672,38.849998474121094,18.11000061035156,29879100,6528900,88560000
2019-04-10,6.5699687004089355,36.174068450927734,18.40399932861328,9.329999923706056,39.25,18.40399932861328,9.350000381469728,39.41999816894531,18.558666229248047,9.199999809265137,38.779998779296875,18.19266700744629,9.229999542236328,38.88999938964844,18.44933319091797,28469500,5471100,105919500
2019-04-11,6.612220287322998,36.247802734375,17.89466667175293,9.390000343322754,39.33000183105469,17.89466667175293,9.40999984741211,39.59000015258789,18.03333282470703,9.329999923706056,39.130001068115234,17.706666946411133,9.350000381469728,39.380001068115234,17.886667251586914,26488100,4581500,147538500
2019-04-12,6.654470443725586,36.5980224609375,17.84666633605957,9.449999809265137,39.709999084472656,17.84666633605957,9.600000381469728,40.04999923706055,18.1299991607666,9.4399995803833,39.529998779296875,17.788667678833008,9.470000267028809,39.599998474121094,18.014667510986328,38646000,4949700,101190000
2019-04-15,6.5699687004089355,36.468994140625,17.7586669921875,9.329999923706056,39.56999969482422,17.7586669921875,9.5,40.0099983215332,17.92533302307129,9.260000228881836,39.349998474121094,17.242000579833984,9.479999542236328,39.900001525878906,17.908666610717773,41206700,5179400,150579000
2019-04-16,6.591094970703125,36.551944732666016,18.224000930786133,9.359999656677246,39.65999984741211,18.224000930786133,9.399999618530272,39.90999984741211,18.333332061767575,9.239999771118164,39.459999084472656,17.648000717163086,9.31999969482422,39.560001373291016,17.71666717529297,40950000,5985300,109093500
2019-04-17,6.689680099487305,36.8560791015625,18.082000732421875,9.5,39.9900016784668,18.082000732421875,9.579999923706056,40.2599983215332,18.319332122802734,9.390000343322754,39.880001068115234,17.902666091918945,9.399999618530272,40.099998474121094,18.316667556762695,30688300,8643500,76897500
2019-04-18,6.724887847900391,37.14178466796875,18.21733283996582,9.550000190734863,40.29999923706055,18.21733283996582,9.619999885559082,40.45000076293945,18.32266616821289,9.479999542236328,39.97999954223633,17.983333587646484,9.520000457763672,40.0,18.082000732421875,29843000,10678000,88144500
2019-04-22,6.689680099487305,36.404483795166016,17.516666412353516,9.5,39.5,17.516666412353516,9.579999923706056,40.099998474121094,17.978666305541992,9.460000038146973,39.4900016784668,17.498666763305664,9.579999923706056,40.0,17.933332443237305,38718500,7203800,182206500
2019-04-23,6.797001361846924,36.708614349365234,17.593332290649414,9.5,39.83000183105469,17.593332290649414,9.510000228881836,39.84000015258789,17.706666946411133,9.300000190734863,39.18000030517578,17.049999237060547,9.359999656677246,39.400001525878906,17.343332290649414,39493700,9507500,164158500
2019-04-24,6.847084045410156,36.60724258422851,17.243999481201172,9.56999969482422,39.720001220703125,17.243999481201172,9.609999656677246,39.88999938964844,17.687999725341797,9.399999618530272,39.369998931884766,17.200000762939453,9.449999809265137,39.5099983215332,17.59000015258789,39796300,5564700,160912500
2019-04-25,6.725452899932861,36.0450439453125,16.5086669921875,9.399999618530272,39.11000061035156,16.5086669921875,9.529999732971191,39.720001220703125,17.266666412353516,9.34000015258789,38.95000076293945,16.404666900634766,9.520000457763672,39.52000045776367,17.0,52596700,8154600,327741000
2019-04-26,7.44808292388916,36.57037734985352,15.675999641418455,10.40999984741211,39.68000030517578,15.675999641418455,10.449999809265137,40.099998474121094,16.44533348083496,9.949999809265137,39.439998626708984,15.408666610717772,10.029999732971191,40.04999923706055,16.433332443237305,156136700,11830500,335410500
2019-04-29,7.383689403533936,36.874507904052734,16.097999572753906,10.31999969482422,40.0099983215332,16.097999572753906,10.390000343322754,40.279998779296875,16.26533317565918,10.06999969482422,39.689998626708984,15.477999687194824,10.359999656677246,39.75,15.723999977111816,62500500,9601100,250717500
2019-04-30,7.476700305938721,35.89759063720703,15.912667274475098,10.449999809265137,38.95000076293945,15.912667274475098,10.5,39.470001220703125,16.28066635131836,10.270000457763672,38.560001373291016,15.800000190734863,10.289999961853027,38.91999816894531,16.137332916259766,46079300,16035500,141969000
2019-05-01,7.369379043579102,35.7132568359375,15.600666999816896,10.300000190734863,38.75,15.600666999816896,10.5,39.20000076293945,16.0,10.289999961853027,38.65999984741211,15.43333339691162,10.479999542236328,39.0,15.923333168029783,41805500,8843300,160566000
2019-05-02,7.397998809814453,35.252437591552734,16.273332595825195,10.34000015258789,38.25,16.273332595825195,10.350000381469728,38.84000015258789,16.475332260131836,10.199999809265137,38.20000076293945,15.847999572753906,10.300000190734863,38.459999084472656,16.368000030517578,34508400,11291900,272389500
2019-05-03,7.44808292388916,35.759334564208984,17.00200080871582,10.40999984741211,38.79999923706055,17.00200080871582,10.449999809265137,38.900001525878906,17.107332229614258,10.300000190734863,38.16999816894531,16.232667922973633,10.369999885559082,38.540000915527344,16.257333755493164,36291200,7201000,355602000
2019-05-06,7.419463634490967,35.104976654052734,17.022666931152344,10.369999885559082,38.09000015258789,17.022666931152344,10.420000076293944,38.16999816894531,17.22333335876465,10.119999885559082,37.25,16.566667556762695,10.119999885559082,37.5,16.667999267578125,28640600,7506200,162508500
2019-05-07,7.426617622375488,35.51048278808594,16.470666885375977,10.380000114440918,38.529998779296875,16.470666885375977,10.40999984741211,38.88999938964844,17.1473331451416,10.300000190734863,38.27000045776367,16.34000015258789,10.329999923706056,38.86000061035156,17.1200008392334,41154500,11257000,151971000
2019-05-08,7.397998809814453,35.215572357177734,16.32266616821289,10.34000015258789,38.209999084472656,16.32266616821289,10.449999809265137,38.779998779296875,16.706666946411133,10.3100004196167,38.13999938964844,16.280000686645508,10.380000114440918,38.41999816894531,16.46266746520996,33472200,7082900,92646000
2019-05-09,7.297832012176514,34.63494110107422,16.131999969482422,10.199999809265137,37.58000183105469,16.131999969482422,10.300000190734863,37.66999816894531,16.245332717895508,10.06999969482422,37.220001220703125,15.79599952697754,10.260000228881836,37.59000015258789,16.133333206176758,43621300,8898600,100671000
2019-05-10,7.426617622375488,34.920650482177734,15.968000411987305,10.380000114440918,37.88999938964844,15.968000411987305,10.40999984741211,37.97999954223633,16.132667541503906,10.199999809265137,37.040000915527344,15.73466682434082,10.31999969482422,37.5,15.983332633972168,37629500,6440600,105124500
2019-05-13,7.21197509765625,33.69487762451172,15.133999824523926,10.079999923706056,36.560001373291016,15.133999824523926,10.260000228881836,37.119998931884766,15.498000144958496,10.039999961853027,36.45000076293945,14.966667175292969,10.170000076293944,36.849998474121094,15.46733283996582,51102100,19454800,162522000
2019-05-14,7.326452732086182,34.13726043701172,15.487333297729492,10.239999771118164,37.040000915527344,15.487333297729492,10.289999961853027,37.38999938964844,15.633333206176758,10.130000114440918,36.68000030517578,15.199999809265137,10.149999618530272,36.810001373291016,15.286666870117188,31297200,6534600,108786000
2019-05-15,7.412309646606445,34.441410064697266,15.463333129882812,10.359999656677246,37.369998931884766,15.463333129882812,10.399999618530272,37.560001373291016,15.496000289916992,10.039999961853027,36.47999954223633,15.016667366027832,10.210000038146973,36.630001068115234,15.288000106811523,44050200,8190400,109440000
2019-05-16,7.440927028656006,34.45061111450195,15.222000122070312,10.399999618530272,37.380001068115234,15.222000122070312,10.4399995803833,37.619998931884766,15.399999618530272,10.300000190734863,37.130001068115234,15.100000381469728,10.300000190734863,37.29999923706055,15.29933261871338,32697000,5734600,112249500
2019-05-17,7.362224578857422,34.10039138793945,14.0686674118042,10.289999961853027,37.0,14.0686674118042,10.4399995803833,37.36000061035156,14.815999984741213,10.239999771118164,36.849998474121094,13.928000450134276,10.31999969482422,37.0099983215332,14.797332763671877,34565400,7970000,266800500
2019-05-20,7.355069637298584,34.07275390625,13.690667152404783,10.279999732971191,36.970001220703125,13.690667152404783,10.300000190734863,37.0,13.733332633972168,10.199999809265137,36.63999938964844,13.016667366027832,10.300000190734863,36.65999984741211,13.520000457763672,29535900,17521900,307893000
2019-05-21,7.326452732086182,34.22021484375,13.67199993133545,10.239999771118164,37.130001068115234,13.67199993133545,10.3100004196167,37.2400016784668,13.826666831970217,10.149999618530272,36.72999954223633,13.06933307647705,10.3100004196167,37.0,13.184000015258787,30099300,8387600,270058500
2019-05-22,7.133273124694824,32.7640266418457,12.84866714477539,9.970000267028809,35.54999923706055,12.84866714477539,10.210000038146973,37.04999923706055,13.595999717712402,9.93000030517578,35.40999984741211,12.785332679748535,10.170000076293944,37.0,13.273332595825195,51407200,13264100,280278000
2019-05-23,7.047418117523193,32.3769416809082,13.03266716003418,9.850000381469728,35.130001068115234,13.03266716003418,9.850000381469728,35.18000030517578,13.29800033569336,9.670000076293944,34.349998474121094,12.414667129516602,9.850000381469728,35.150001525878906,12.956000328063965,43153800,13746200,398206500
2019-05-24,7.033106327056885,32.36772155761719,12.708666801452637,9.829999923706056,35.119998931884766,12.708666801452637,9.949999809265137,35.41999816894531,13.33199977874756,9.800000190734863,34.869998931884766,12.583333015441896,9.920000076293944,35.400001525878906,13.321999549865724,22131500,5262500,212049000
